,SPX Index,LUATTRUU Index,BCOMGC Index,BCOMCO Index,FNER Index,BGCI Index
11/03/2020,2741.38,2538.1,187.5308,175.7957,687.93,346.73
12/03/2020,2480.64,2531.45,181.5837,167.5886,619.8,257.88
13/03/2020,2711.02,2512.58,173.1838,168.0456,674.03,241.61
16/03/2020,2386.13,2554.81,169.662,151.5473,552.55,217.82
17/03/2020,2529.19,2511.84,174.164,145.9259,587.96,233.11
18/03/2020,2398.1,2465.95,168.7502,129.3819,531.48,231.4
19/03/2020,2409.39,2491.25,168.944,145.3775,533.02,266.69
20/03/2020,2304.92,2519.92,169.605,139.9847,509.73,256.83
23/03/2020,2237.4,2554.85,179.2472,142.6354,483.48,264.25
24/03/2020,2447.33,2549.87,189.5733,145.9716,527.13,278.82
25/03/2020,2475.56,2544.26,186.2681,148.8051,554.11,271.41
26/03/2020,2630.07,2551.96,189.2314,143.001,593.34,274.68
27/03/2020,2541.47,2562.64,188.5247,141.2643,593.43,280.48
30/03/2020,2626.65,2571.72,187.2824,136.1,604.77,271.39
31/03/2020,2584.59,2564.12,181.9712,135.5516,590.87,274.86
01/04/2020,2470.5,2574.14,181.3786,128.1479,551.27,265.12
02/04/2020,2526.9,2576.4,186.6556,146.7029,554.06,283.87
03/04/2020,2488.65,2582.96,187.5674,162.1501,546.02,287.36
06/04/2020,2663.68,2570.62,193.0609,159.4537,586.86,317.25
07/04/2020,2659.41,2563.5,191.8984,157.6256,590.88,317.16
08/04/2020,2749.98,2561.07,191.9668,160.5048,631.47,326.04
09/04/2020,2789.82,2566.62,199.774,156.2088,667.55,321.22
10/04/2020,2789.82,2566.62,199.774,156.2088,667.55,321.22
13/04/2020,2761.63,2561.9,200.7542,159.5451,637.82,296.88
14/04/2020,2846.06,2561.18,201.609,153.421,657.14,301.4
15/04/2020,2783.36,2580.72,198.3379,143.6865,630.14,295.92
16/04/2020,2799.55,2587.5,197.3691,144.1893,622.83,312.11
17/04/2020,2874.56,2576.64,193.6194,144.3264,642.83,313.71
20/04/2020,2823.16,2582.92,195.0327,133.495,618.3,301.74
21/04/2020,2736.56,2592.24,192.3657,105.6626,607.53,306.62
22/04/2020,2799.31,2584.16,198.1214,109.9586,617.85,319.5
23/04/2020,2797.8,2585.36,198.9306,113.2948,611.58,334.19
24/04/2020,2836.74,2588.02,197.8136,113.3862,613.89,333.72
27/04/2020,2878.48,2577.59,196.4688,105.4341,634.91,338.82
28/04/2020,2863.39,2584.76,196.2864,103.9259,640.42,345.54
29/04/2020,2939.51,2581.74,195.2834,110.7355,649.16,381.34
30/04/2020,2912.43,2580.43,193.0951,121.0184,641.84,373.41
01/05/2020,2830.71,2578.48,193.8587,120.8356,619.63,370.53
04/05/2020,2842.74,2578.16,195.272,124.309,617.51,369.17
05/05/2020,2868.44,2574.09,194.9643,141.5386,620.43,369.33
06/05/2020,2848.42,2564.38,192.4455,135.8258,609.38,373.29
07/05/2020,2881.19,2579.67,196.6967,134.6376,617.59,389.86
08/05/2020,2929.8,2570.83,195.4057,141.7456,632.37,390.75
11/05/2020,2930.32,2562.74,193.6256,135.5064,623.24,343.05
12/05/2020,2870.12,2571.19,194.4337,136.2017,594.58,348
13/05/2020,2820,2577.37,195.5219,132.4827,581.12,360.56
14/05/2020,2852.5,2584.48,198.3751,138.9063,582.79,371.56
15/05/2020,2863.7,2581.35,200.1753,143.4762,580.21,359.29
18/05/2020,2953.91,2563.24,197.7637,153.0039,614.29,378.01
19/05/2020,2922.94,2567.32,199.0318,152.7021,605.7,376.18
20/05/2020,2971.61,2572.69,199.9036,157.2289,610.93,371.46
21/05/2020,2948.51,2572.77,196.6541,158.7809,610.25,353.52
22/05/2020,2955.45,2575.8,198.5336,155.8062,619.68,364.18
25/05/2020,2955.45,2575.8,198.5336,155.8062,619.68,364.18
26/05/2020,2991.77,2567.94,195.6691,160.3329,642.43,351.71
27/05/2020,3036.13,2569.45,195.5106,154.9439,655.04,362.78
28/05/2020,3029.73,2564.21,195.6804,157.3582,658.49,372.39
29/05/2020,3044.31,2573.89,198.3298,164.5579,651.58,374.02
01/06/2020,3055.73,2568.98,198.1713,165.6788,666.87,391.35
02/06/2020,3080.82,2565.78,196.3258,170.9815,671.39,387.49
03/06/2020,3122.87,2554.3,193.0197,172.318,692.39,392.48
04/06/2020,3112.35,2545,195.5785,173.1802,684.84,396.21
05/06/2020,3193.93,2534.76,190.5515,182.8804,709.94,397.92
08/06/2020,3232.39,2538.46,193.0537,176.7585,727.52,395.33
09/06/2020,3207.18,2548.58,194.9558,178.9572,716.34,395.17
10/06/2020,3190.14,2559.78,194.8199,180.811,697.96,401.51
11/06/2020,3002.1,2574.83,196.9825,167.6188,653.6,372.88
12/06/2020,3041.31,2567.71,196.6994,168.0499,676.79,381.97
15/06/2020,3066.59,2567.91,195.5559,172.1456,685.44,377.68
16/06/2020,3124.74,2557.72,196.6088,177.319,699.42,379.34
17/06/2020,3113.49,2560.35,196.5069,175.767,689.09,373.91
18/06/2020,3115.34,2567.62,195.9974,178.7848,680.8,375.8
19/06/2020,3097.74,2566.67,198.477,181.6733,671.45,371.48
22/06/2020,3117.86,2567.02,199.9942,185.6827,670.27,385.68
23/06/2020,3131.29,2564.96,201.7604,184.2169,667.29,387.2
24/06/2020,3050.33,2570.29,200.9792,174.7323,649.31,372.37
25/06/2020,3083.76,2573.24,200.4697,177.2759,657.16,372.07
26/06/2020,3009.05,2579.69,201.5679,176.4567,644.26,369.44
29/06/2020,3053.24,2579.1,201.6698,180.423,655.15,362.38
30/06/2020,3100.29,2576.3,203.855,177.9225,663.15,360.26
01/07/2020,3115.86,2572.51,201.5226,181.199,679.13,365.64
02/07/2020,3130.01,2573.5,202.6662,185.9845,676.11,357.44
03/07/2020,3130.01,2573.5,202.6662,185.9845,676.11,357.44
06/07/2020,3179.72,2572.13,203.0625,185.812,675.83,378.07
07/07/2020,3145.32,2578.81,204.9193,185.7258,662.6,374.52
08/07/2020,3169.94,2578.88,206.1308,186.6311,661.61,393.4
09/07/2020,3152.05,2588.8,204.2281,182.6284,657.52,382.93
10/07/2020,3185.04,2584.9,204.0009,186.5031,660.07,383.44
13/07/2020,3155.22,2584.21,205.3822,184.3768,651.73,379.26
14/07/2020,3197.52,2589.15,205.1698,185.1125,657.31,383.36
15/07/2020,3226.56,2585.68,205.181,188.1429,663.28,378.43
16/07/2020,3215.57,2589.68,203.4986,186.4356,654.77,371.37
17/07/2020,3224.73,2586.18,204.3008,185.7954,663.99,373.64
20/07/2020,3251.84,2587.71,205.0139,186.521,655.75,375.1
21/07/2020,3257.3,2589.26,208.3006,191.1307,657.43,386.22
22/07/2020,3276.02,2591.78,210.8631,191.2587,668.13,387.59
23/07/2020,3235.66,2596.2,213.6262,187.5881,664.5,408.58
24/07/2020,3215.63,2596.69,214.4952,188.4844,659.82,411.23
27/07/2020,3239.41,2594.49,217.86,189.2527,667.1,462.37
28/07/2020,3218.44,2599.49,218.807,187.9295,680.68,473.56
29/07/2020,3258.44,2598.21,220.2331,189.7649,693.77,482.2
30/07/2020,3246.22,2605.11,219.1301,186.0515,689.01,491.15
31/07/2020,3271.12,2605.74,221.2581,187.1612,687.53,502.5
03/08/2020,3294.61,2600.39,221.3027,190.0636,678.77,551.07
04/08/2020,3306.51,2608.62,225.1687,191.3868,688.86,535.68
05/08/2020,3327.77,2604.23,228.3218,194.5026,685.3,550.12
06/08/2020,3349.16,2606.4,230.5612,194.0331,686.37,558.07
07/08/2020,3351.28,2601.81,225.9486,191.088,695.81,531.25
10/08/2020,3360.47,2599.57,227.2522,193.7343,695.89,549.37
11/08/2020,3333.69,2584.64,216.8461,192.027,684.8,524.14
12/08/2020,3380.35,2582.43,217.1469,195.9538,692.37,530.64
13/08/2020,3373.43,2574.91,219.5312,193.905,682.95,531.59
14/08/2020,3372.85,2575.13,217.236,193.4782,683,572.61
17/08/2020,3381.99,2578.15,222.6842,195.9964,689.42,597.06
18/08/2020,3389.78,2581.3,224.2886,196.3806,685.89,576.95
19/08/2020,3374.85,2579.55,219.52,195.8257,672.53,541.56
20/08/2020,3385.51,2584.78,216.8684,194.1184,679.91,558.61
21/08/2020,3397.16,2586.61,216.9241,191.7709,680.42,544.16
24/08/2020,3431.28,2586.67,216.055,194.8013,684.63,548.88
25/08/2020,3443.62,2581.33,214.2613,197.5757,685.96,520.37
26/08/2020,3478.73,2579.18,217.5369,197.0208,679.65,528.63
27/08/2020,3484.55,2568.06,215.3197,194.6306,690.01,510.73
28/08/2020,3508.01,2569.83,220.0325,195.5269,693.98,528.59
31/08/2020,3500.31,2577.2,220.4448,193.2648,687.32,558.82
01/09/2020,3526.65,2581.16,220.4782,194.5453,686.9,587.66
02/09/2020,3580.84,2586.42,216.6678,189.6368,700.78,545.71
03/09/2020,3455.06,2591.55,215.8991,188.1002,691.61,511.73
04/09/2020,3426.96,2572.81,215.5091,182.0821,688.89,500.21
07/09/2020,3426.96,2572.81,215.5091,182.0821,688.89,500.21
08/09/2020,3331.84,2580.55,216.5007,169.7896,679.27,453.12
09/09/2020,3398.96,2576.38,217.8042,174.0341,686.62,471.52
10/09/2020,3339.19,2580.31,218.8515,171.0022,677.09,475.58
11/09/2020,3340.97,2583.07,217.0243,170.137,673.71,479.3
14/09/2020,3383.54,2583.81,218.7847,169.6191,689.79,489.05
15/09/2020,3401.2,2581.65,219.0632,173.0646,697.91,485.8
16/09/2020,3385.49,2579.59,219.5423,179.6236,700.85,489.09
17/09/2020,3357.01,2581.85,217.2472,183.6087,686.95,505.09
18/09/2020,3319.47,2578.68,218.6064,183.0691,671.89,495.1
21/09/2020,3281.06,2582.37,212.8686,176.0535,651.71,463.6
22/09/2020,3315.57,2584,212.5343,176.7592,659.69,463.08
23/09/2020,3236.92,2582.39,208.1669,177.0913,640.14,449.58
24/09/2020,3246.59,2585.19,209.1139,178.1291,642.99,467.61
25/09/2020,3298.46,2585.3,207.9329,177.8385,655.8,477.3
28/09/2020,3351.6,2583.82,209.7156,179.582,669.61,484.91
29/09/2020,3335.47,2586.76,212.0441,174.2685,663.07,478.52
30/09/2020,3363,2580.77,211.1862,177.4649,665.51,476.66
01/10/2020,3380.8,2580.54,213.5036,172.0268,678.78,471.38
02/10/2020,3348.44,2577.03,212.5343,165.2603,690.03,463.65
05/10/2020,3408.63,2565.43,213.927,173.6043,693.61,476.51
06/10/2020,3360.95,2569.11,212.668,179.0424,689.08,467.39
07/10/2020,3419.45,2562,210.6626,176.2611,689.67,470
08/10/2020,3446.83,2565.7,211.1417,181.6992,700.86,481.58
09/10/2020,3477.13,2564.14,214.6067,179.8311,697.79,491.49
12/10/2020,3534.22,2564.14,214.9075,175.1817,701.31,515.58
13/10/2020,3511.93,2573.1,211.086,178.0876,688.95,507.81
14/10/2020,3488.67,2574.5,212.5009,181.4086,680.18,503.87
15/10/2020,3483.34,2573.11,212.6792,180.6614,683.87,510.46
16/10/2020,3483.81,2570.56,212.4006,179.6236,678.85,494.33
19/10/2020,3426.92,2568.16,212.9911,178.4197,668.23,510.5
20/10/2020,3443.12,2561.53,213.4034,180.7029,673.69,506.23
21/10/2020,3435.56,2558.66,214.9743,174.6421,671.95,538.94
22/10/2020,3453.49,2554.05,212.2001,177.5895,671.59,563.97
23/10/2020,3465.39,2555.36,212.2669,174.6421,676.05,554.2
26/10/2020,3400.97,2562.43,212.3227,169.4115,666.6,545.11
27/10/2020,3390.68,2566.13,213.0134,172.7325,655.72,565.43
28/10/2020,3271.03,2566.06,209.3702,164.5546,639.46,544.52
29/10/2020,3310.11,2558.57,208.1223,158.8259,647.01,551.49
30/10/2020,3269.96,2556.44,209.4482,157.4975,642.32,546.34
02/11/2020,3310.24,2558.43,210.852,161.7733,658.02,548.9
03/11/2020,3369.16,2553.69,212.8463,164.8452,671.54,547.19
04/11/2020,3443.44,2570.36,211.2642,171.1551,672.07,562.29
05/11/2020,3510.45,2569.85,216.9018,169.9097,674.34,591
06/11/2020,3509.44,2562.4,217.4477,163.7659,669.87,618.31
09/11/2020,3550.5,2541.03,206.5886,175.8899,692.14,617.48
10/11/2020,3545.53,2539.34,209.054,180.7126,702.98,618.38
11/11/2020,3572.66,2539.34,207.4019,181.395,706.46,633.79
12/11/2020,3537.01,2554.99,208.7373,180.2221,697.34,636.18
13/11/2020,3585.15,2554.59,210.1584,176.7036,715.43,650.1
16/11/2020,3626.91,2553.36,210.2805,180.7949,722.24,662.52
17/11/2020,3609.53,2558.14,209.9696,180.754,722.78,690.75
18/11/2020,3567.79,2557.47,208.6263,182.7178,709.17,681.55
19/11/2020,3581.87,2562.75,207.2608,182.145,711.57,695.41
20/11/2020,3557.54,2567.85,208.5153,184.6816,708.01,730.41
23/11/2020,3577.59,2563.95,204.7296,188.3229,708.37,841.62
24/11/2020,3635.41,2559.27,201.0437,195.4827,711.81,902.8
25/11/2020,3629.65,2558.52,201.077,198.5921,711.92,862.55
26/11/2020,3629.65,2558.52,201.077,198.5921,711.92,862.55
27/11/2020,3638.35,2564.45,198.5125,197.6511,708.56,760.96
30/11/2020,3621.63,2565.34,197.7132,196.1782,700.83,887.3
01/12/2020,3662.45,2550.25,201.9319,193.928,710.15,864.53
02/12/2020,3669.01,2547.17,203.1864,197.1601,703.8,866.46
03/12/2020,3666.72,2552.66,204.3965,198.8376,709.52,880.82
04/12/2020,3699.12,2544.76,204.2744,201.2514,719.8,845.97
07/12/2020,3691.96,2551.69,207.1609,199.6558,712.67,852.96
08/12/2020,3702.25,2554.9,208.1489,199.6967,709.79,826.93
09/12/2020,3672.82,2550.78,204.1079,199.5331,704.91,826.59
10/12/2020,3668.1,2557.8,203.9857,205.0564,701.41,820.58
11/12/2020,3663.46,2560.29,204.6741,204.1563,701.32,801.14
14/12/2020,3647.49,2560.56,203.3973,205.5882,696.54,829.68
15/12/2020,3694.62,2555.66,205.973,207.4702,711.08,837.32
16/12/2020,3701.17,2555.78,206.3948,208.9022,711.1,890.72
17/12/2020,3722.48,2554.17,209.8697,210.9478,718.38,954.11
18/12/2020,3709.41,2551.4,209.7032,213.8118,703.24,962.55
21/12/2020,3694.92,2553.24,209.026,208.5749,698.7,926.14
22/12/2020,3687.26,2557.71,207.6383,205.22,704.01,933.52
23/12/2020,3690.01,2551.84,208.5042,209.6386,698.41,875.01
24/12/2020,3703.06,2555.72,209.0704,210.0477,704.36,875.87
25/12/2020,3703.06,2555.72,209.0704,210.0477,704.36,875.87
28/12/2020,3735.36,2555.88,208.7595,208.2476,709.97,1022.95
29/12/2020,3727.04,2555.4,209.0371,209.5977,704.06,1008.64
30/12/2020,3732.04,2556.95,210.2028,211.2342,706.47,1047.46
31/12/2020,3756.07,2559.4,210.3915,211.9298,713.86,1051.1
01/01/2021,3756.07,2559.4,210.3915,211.9298,713.86,1051.1
04/01/2021,3700.65,2559.08,216.109,209.0249,689.87,1281.61
05/01/2021,3726.86,2552.32,216.9749,219.2941,690.55,1368.3
06/01/2021,3748.14,2536.68,211.8903,222.158,691.59,1472.13
07/01/2021,3803.79,2532.91,212.4454,222.4853,690.17,1560.18
08/01/2021,3824.68,2529.23,203.7637,229.0723,696.31,1484.25
11/01/2021,3799.61,2526.51,205.4681,227.8791,685.74,1294.72
12/01/2021,3801.19,2525.64,204.7316,231.5948,687.17,1354.97
13/01/2021,3809.84,2533.96,205.9112,229.932,696.87,1414.71
14/01/2021,3795.54,2527.98,205.5322,231.4112,701.09,1528.38
15/01/2021,3768.25,2531.73,203.1284,226.4377,709.66,1414.37
18/01/2021,3768.25,2531.73,203.1284,226.4377,709.66,1414.37
19/01/2021,3798.91,2534.33,204.2694,229.0273,706.55,1599.43
20/01/2021,3851.85,2534.87,207.1717,229.3561,720,1515.03
21/01/2021,3853.07,2531.2,207.072,229.315,716.13,1386.97
22/01/2021,3841.47,2533.26,206.0307,226.3555,717.98,1439.27
25/01/2021,3855.36,2541.46,205.931,228.123,722.92,1486.3
26/01/2021,3849.62,2540.66,205.4658,227.7942,729.35,1454.29
27/01/2021,3750.77,2542.74,204.8122,227.4653,716.92,1399.31
28/01/2021,3787.38,2538.29,203.9592,225.6568,720.61,1457.22
29/01/2021,3714.24,2534.92,204.9673,225.2869,712.67,1497.2
01/02/2021,3773.86,2536.34,206.4738,230.5892,728.56,1476.95
02/02/2021,3826.31,2531.47,203.0952,235.1105,731.62,1616.69
03/02/2021,3830.17,2525.55,203.2835,239.0975,729.66,1703.79
04/02/2021,3871.74,2524.24,198.4205,240.7417,733.49,1710.51
05/02/2021,3886.83,2518.95,200.8354,242.8379,736.35,1750.62
08/02/2021,3915.59,2520.9,203.1838,247.7292,739.29,1889.03
09/02/2021,3911.23,2521.58,203.5493,249.5378,742.25,1996.96
10/02/2021,3909.88,2526.54,204.1254,251.0175,746.81,1919.18
11/02/2021,3916.38,2523.55,202.3641,249.5378,747.15,2018.72
12/02/2021,3934.83,2515.17,201.9653,254.3468,747.03,2083.58
15/02/2021,3934.83,2515.17,201.9653,254.3468,747.03,2083.58
16/02/2021,3932.59,2503.25,199.2845,257.9639,740.7,2103.31
17/02/2021,3931.33,2506.54,196.3822,261.4166,739.93,2235.34
18/02/2021,3913.97,2505.19,196.6259,259.567,737.44,2279.46
19/02/2021,3906.71,2496.38,196.8918,255.4155,740.31,2371.62
22/02/2021,3876.5,2491.88,200.3258,264.5405,746.05,2195.99
23/02/2021,3881.37,2491.38,200.0489,265.0337,750.25,1894.93
24/02/2021,3925.43,2486.97,199.1626,272.0212,756.24,1949.57
25/02/2021,3829.34,2465.7,196.6702,271.7335,743.52,1962.92
26/02/2021,3811.15,2488.92,191.5081,264.7871,731.15,1825.2
01/03/2021,3901.82,2482.33,190.8656,261.7865,733.33,1898.61
02/03/2021,3870.29,2484.51,192.0398,257.7173,726.83,1864.33
03/03/2021,3819.72,2475.24,190.068,263.3485,722.83,1986.79
04/03/2021,3768.47,2468.8,188.3953,274.323,715.85,1907.63
05/03/2021,3841.94,2468.2,188.1516,285.0921,724.46,1934.89
08/03/2021,3821.35,2461.1,185.8749,280.6498,731.05,2103.19
09/03/2021,3875.44,2470,190.181,277.8978,735.79,2192.45
10/03/2021,3898.81,2472.85,190.7166,279.2786,743,2192.2
11/03/2021,3939.34,2470.33,190.7963,285.8661,750.6,2249.72
12/03/2021,3943.34,2455.58,190.4866,284.7342,763.23,2194.68
15/03/2021,3968.94,2459.04,191.5262,283.3088,773.81,2203.97
16/03/2021,3962.71,2457.88,191.681,281.632,770.98,2195.34
17/03/2021,3974.12,2455.26,191.2387,280.7935,771.28,2255.8
18/03/2021,3915.46,2446.54,191.8359,262.4736,764.39,2212.2
19/03/2021,3913.1,2448.3,192.8644,267.8815,753.23,2274.21
22/03/2021,3940.59,2455.23,192.4773,268.72,759.01,2160.85
23/03/2021,3910.52,2462.65,191.0507,253.8796,758.71,2117.05
24/03/2021,3889.14,2465.78,191.9354,267.5462,755.27,2066.88
25/03/2021,3909.52,2462.33,191.0285,257.401,761.86,2001.08
26/03/2021,3974.54,2458.03,191.8469,268.0911,778.23,2078.74
29/03/2021,3971.09,2452.46,189.624,269.8519,774.82,2225
30/03/2021,3958.55,2453.74,186.461,266.6658,773.12,2267.62
31/03/2021,3972.89,2450.55,189.7346,261.2159,767.73,2294.8
01/04/2021,4019.87,2458.93,191.1502,270.2292,782.2,2364.6
02/04/2021,4019.87,2451.97,191.1502,270.2292,782.2,2364.6
05/04/2021,4077.91,2455.05,191.1944,259.2037,784.95,2483.32
06/04/2021,4073.94,2462.27,192.7649,261.719,787.49,2504.24
07/04/2021,4079.95,2459.33,192.61,263.312,788.31,2364.49
08/04/2021,4097.17,2465.26,194.4459,262.8928,784.59,2444.7
09/04/2021,4128.8,2461.64,192.9639,262.1382,783.84,2470.97
12/04/2021,4127.99,2460.58,191.6257,263.5217,787.84,2563.06
13/04/2021,4141.59,2466.82,193.2736,265.2824,793.17,2747.48
14/04/2021,4124.66,2464.6,192.0239,277.314,787.38,2752.58
