,SPX Index,LUATTRUU Index,BCOMGC Index,BCOMCO Index,FNER Index,BGCI Index
10/04/2019,2888.21,2257.12,153.4011,309.2884,736.04,362.66
11/04/2019,2888.32,2253.08,150.996,305.3843,735.15,331.94
12/04/2019,2907.41,2247.02,151.2178,308.2473,738.62,330.52
15/04/2019,2905.58,2248.37,150.7625,306.8592,734.62,322.21
16/04/2019,2907.06,2244.06,149.1162,308.898,717.93,334.56
17/04/2019,2900.45,2244.75,149.0695,308.3774,710.98,339.17
18/04/2019,2905.03,2249.13,148.9761,309.8523,716.72,346.42
19/04/2019,2905.03,2249.13,148.9761,309.8523,716.72,346.42
22/04/2019,2907.97,2246.1,149.1629,318.3545,708.34,340.52
23/04/2019,2933.68,2248.87,148.6492,320.5234,717.16,344.72
24/04/2019,2927.25,2254.95,149.3731,320.3065,723.16,326.25
25/04/2019,2926.17,2253.67,149.4081,319.3955,722.05,329.21
26/04/2019,2939.88,2257.72,150.4706,310.7199,727.31,309.61
29/04/2019,2943.03,2254.03,149.6183,310.3295,719.87,308.84
30/04/2019,2945.83,2258.24,150.1086,312.5851,727.15,319.05
01/05/2019,2923.73,2258.39,149.9335,313.1057,728.01,319.56
02/05/2019,2917.52,2253.24,148.5091,306.9026,728.89,320.15
03/05/2019,2945.64,2255.88,149.5949,307.3363,735.15,336.22
06/05/2019,2932.47,2260.03,149.8868,309.0281,732.81,339.17
07/05/2019,2884.05,2266.24,150.097,303.1286,719.77,337.09
08/05/2019,2879.42,2262.58,149.6071,305.3589,719.32,337.12
09/05/2019,2870.72,2265.8,150.0499,305.0091,722.2,337.54
10/05/2019,2881.4,2266.71,150.299,305.6505,729.91,350.68
13/05/2019,2811.87,2273.72,151.974,304.2465,729.27,410.01
14/05/2019,2834.41,2271.93,151.3232,308.5941,731.77,432.38
15/05/2019,2850.96,2277,151.5092,311.2559,736.2,477.47
16/05/2019,2876.32,2273.61,150.1495,314.4945,740.02,476.17
17/05/2019,2859.53,2275.38,148.9176,312.4981,738.41,426.23
20/05/2019,2840.23,2273.32,149.0919,312.2319,727.05,459.17
21/05/2019,2864.36,2271.26,148.6154,312.8087,733.7,472.46
22/05/2019,2856.27,2275.43,148.6968,306.6865,735.51,463.6
23/05/2019,2822.24,2288.65,150.0333,290.8486,737.54,447.7
24/05/2019,2826.06,2284.12,149.8241,295.1075,739.25,469.06
27/05/2019,2826.06,2284.12,149.8241,295.1075,739.25,469.06
28/05/2019,2802.39,2292.25,149.0454,300.4755,731.21,519.83
29/05/2019,2783.02,2296.94,149.4871,297.1483,722.09,523.86
30/05/2019,2788.86,2299.01,150.196,286.2792,725.44,512.05
31/05/2019,2752.06,2311.31,152.3692,271.3286,730.17,504.44
03/06/2019,2744.45,2320.2,154.3216,268.2231,732.16,504.73
04/06/2019,2803.27,2313.58,154.4146,270.9737,728.93,448.22
05/06/2019,2826.15,2313.2,154.984,264.0973,744.65,465.12
06/06/2019,2843.49,2312.77,156.0416,268.4893,745.1,456.74
07/06/2019,2873.34,2318.97,156.4367,275.8537,747.15,478.66
10/06/2019,2886.73,2311.65,154.4843,272.1271,744.75,473.94
11/06/2019,2885.72,2312.14,154.7051,272.6151,746.08,473.88
12/06/2019,2879.84,2313.59,155.3559,262.5889,748.58,486.04
13/06/2019,2891.64,2319.09,156.1578,268.1788,750.53,490.52
14/06/2019,2886.98,2318.89,156.2508,270.6631,751.61,488.81
17/06/2019,2889.67,2320.23,156.0648,266.138,759.79,529
18/06/2019,2917.75,2323.27,156.9713,272.0828,757.92,514.82
19/06/2019,2926.46,2328.78,156.7505,270.7962,762.65,522.08
20/06/2019,2954.18,2331.99,162.3404,282.8631,766.11,526.54
21/06/2019,2950.46,2322.91,162.7123,285.9242,756.47,553.65
24/06/2019,2945.35,2329.89,164.8158,284.7264,751.7,586.74
25/06/2019,2917.38,2333.08,164.8739,285.1701,742.01,595.03
26/06/2019,2913.78,2325.61,164.4904,291.4253,726.64,668.61
27/06/2019,2924.92,2331.79,164.0952,291.3366,732.58,539.14
28/06/2019,2941.76,2332.64,164.2928,287.2108,735.87,591.21
01/07/2019,2964.33,2327.69,161.4572,288.6304,733.76,530.5
02/07/2019,2973.01,2335,163.6304,276.8297,746.48,544.91
03/07/2019,2995.82,2338.48,165.1296,283.1293,756.46,555.37
04/07/2019,2995.82,2338.48,165.1296,283.1293,756.46,555.37
05/07/2019,2990.41,2325.45,162.7123,284.9482,753.39,544.02
08/07/2019,2975.95,2327.86,162.7007,284.4159,756.01,583.52
09/07/2019,2979.63,2325.24,162.761,284.7181,759.4,578.32
10/07/2019,2993.07,2325.26,164.1553,297.1184,763.37,543.91
11/07/2019,2999.91,2317.39,163.4987,294.9868,753.48,510.39
12/07/2019,3013.77,2319.14,164.1334,295.4514,751.59,521.37
15/07/2019,3014.3,2321.74,164.2832,293.2125,751.59,468.17
16/07/2019,3004.04,2318.13,163.9952,283.988,749.81,419.42
17/07/2019,2984.42,2326,165.4121,281.2117,747.13,432.44
18/07/2019,2995.11,2329.51,165.9766,274.5397,746.78,461.66
19/07/2019,2976.61,2327.44,165.8153,277.7638,733.91,451.61
22/07/2019,2985.03,2328.85,165.8498,280.8535,733.6,446.14
23/07/2019,3005.47,2324.38,165.2508,284.0328,741.8,448.29
24/07/2019,3019.56,2327.44,165.4812,280.9431,742.18,435.9
25/07/2019,3003.67,2323.53,164.4444,281.57,737.89,441.8
26/07/2019,3025.86,2323.29,164.9859,281.8834,740.81,449.14
29/07/2019,3020.97,2326.88,165.1126,283.0029,743.75,428.57
30/07/2019,3013.18,2326.2,166.0918,287.3912,749.44,435.96
31/07/2019,2980.38,2329.89,165.631,289.0481,746.3,448.21
01/08/2019,2953.56,2349.02,165.0089,268.4945,746.02,452.09
02/08/2019,2932.05,2353.73,167.9004,274.5845,750.06,449.96
05/08/2019,2844.74,2371.22,170.0891,265.763,736.01,486.99
06/08/2019,2881.77,2372.52,170.9761,262.0911,744.23,475.14
07/08/2019,2883.98,2381.66,175.0541,250.4486,751.58,473.13
08/08/2019,2938.09,2376.42,173.8906,255.4191,763.72,461.48
09/08/2019,2918.65,2374.41,173.7754,260.5686,763.4,454.28
12/08/2019,2883.75,2389.65,174.7777,261.0612,761.61,456.48
13/08/2019,2926.32,2383.27,174.4205,272.7933,762.42,444.83
14/08/2019,2840.6,2398.24,175.9987,264.5092,751.05,404.89
15/08/2019,2847.6,2406.48,176.3904,258.7775,759.21,402.34
16/08/2019,2888.68,2405.3,175.5149,260.4343,765.86,408.49
19/08/2019,2923.65,2394.82,174.1325,265.1809,772.13,424.58
20/08/2019,2900.51,2400.67,174.6049,266.7929,765.48,420.45
21/08/2019,2924.43,2397.47,174.6049,268.0467,768.46,401.98
22/08/2019,2922.95,2391.51,173.7754,266.4347,772.6,410.18
23/08/2019,2847.11,2403.93,177.1277,263.3002,762.28,416.35
26/08/2019,2878.38,2401.46,177.0816,260.2552,769.27,406.88
27/08/2019,2869.16,2410.29,178.7635,264.3301,765.98,403.87
28/08/2019,2887.94,2413.79,178.4525,268.3602,768.61,377.48
29/08/2019,2924.58,2407.4,177.047,270.8678,774.54,374.14
30/08/2019,2926.46,2409.1,176.1831,265.3152,775.45,375.85
02/09/2019,2926.46,2409.1,176.1831,265.3152,775.45,375.85
03/09/2019,2906.27,2415.44,179.2358,260.8821,783.85,402.64
04/09/2019,2937.78,2416.85,179.7542,271.8082,790.45,400.59
05/09/2019,2976,2400.11,175.7338,272.9276,783.69,388.38
06/09/2019,2978.71,2403.98,174.5818,275.5696,785.44,382.44
09/09/2019,2978.43,2393.71,174.0749,280.2714,780.63,399.65
10/09/2019,2979.39,2380.75,172.7041,279.3623,771.71,392.36
11/09/2019,3000.93,2377.11,173.1649,272.4601,772.72,389.68
12/09/2019,3009.57,2368.5,173.6487,270.2877,776.36,395.99
13/09/2019,3007.39,2352.75,172.7387,269.1915,767.27,392.88
16/09/2019,2997.96,2361.86,174.121,305.6593,774.81,406.26
17/09/2019,3005.7,2365.88,174.3399,287.9765,783.34,434.56
18/09/2019,3006.73,2369.83,174.6164,283.8429,780.74,441.98
19/09/2019,3006.79,2372.52,173.5105,286.5527,783.25,444.4
20/09/2019,2992.07,2375.29,174.5357,285.6801,782.75,433.42
23/09/2019,2991.78,2382.75,176.425,287.9306,784.03,416.64
24/09/2019,2966.6,2392.72,177.4272,280.9034,783.1,344.23
25/09/2019,2984.87,2378.58,174.2132,278.0099,783.86,345.87
26/09/2019,2977.62,2386.15,174.5473,279.5255,790.42,336.24
27/09/2019,2961.79,2388.14,173.5335,276.4483,784.39,337.35
30/09/2019,2976.74,2388.72,169.6744,268.5944,785.64,352.4
01/10/2019,2940.25,2393.86,171.5291,267.1706,778.14,350.08
02/10/2019,2887.61,2400.36,173.7063,261.9806,775.35,352.49
03/10/2019,2910.63,2410.65,174.386,262.0724,783.43,345.62
04/10/2019,2952.01,2413.65,174.2823,265.1956,787.87,354.36
07/10/2019,2938.79,2407.57,173.3031,265.563,786.01,365.29
08/10/2019,2893.06,2409.96,173.2455,265.2875,782.43,361.56
09/10/2019,2919.4,2402.81,174.2708,265.6549,783.65,378.47
10/10/2019,2938.13,2392.67,172.8999,269.3752,784.34,374.34
11/10/2019,2970.27,2380.29,171.4945,276.1268,783.55,362.08
14/10/2019,2966.15,2380.29,172.5198,271.5338,783.75,372.79
15/10/2019,2995.68,2378.05,170.8955,268.8699,784.71,362.2
16/10/2019,2989.69,2380.64,172.1051,271.7176,784.54,352.69
17/10/2019,2997.95,2379.19,172.6004,273.0954,789.58,362.22
18/10/2019,2986.2,2380.3,172.1166,271.3961,796.27,356.78
21/10/2019,3006.72,2374.63,171.4254,269.513,802.35,361.56
22/10/2019,2995.99,2378.46,171.3563,273.0036,800.04,360.14
23/10/2019,3004.52,2379.01,172.3009,279.5715,801.77,330.67
24/10/2019,3010.29,2378.17,173.3377,281.9598,800.96,337.23
25/10/2019,3022.55,2372.64,173.4068,283.5214,792.29,377.15
28/10/2019,3039.42,2365.93,172.3124,281.3168,787.59,391.55
29/10/2019,3036.89,2368.36,171.7249,281.2249,790.32,399.36
30/10/2019,3046.77,2374.36,172.4161,276.6779,795.58,390.61
31/10/2019,3037.56,2390.35,174.5012,273.8303,793.23,389.63
01/11/2019,3066.91,2384.87,174.1095,283.3377,792.6,387.19
04/11/2019,3078.27,2376.93,174.0749,285.3586,786.35,399.53
05/11/2019,3074.62,2366.49,170.9185,289.1707,772.24,403.26
06/11/2019,3076.78,2373.6,172.0014,283.5673,775.07,402.71
07/11/2019,3085.18,2357.84,168.9256,286.0934,766.4,392.74
08/11/2019,3093.08,2356.54,168.5228,287.0998,764.18,381.77
11/11/2019,3087.01,2356.54,167.8605,285.6056,765.68,382.14
12/11/2019,3091.84,2360.85,167.4631,285.3817,759.12,382.76
13/11/2019,3094.04,2366.46,168.5648,286.7596,765.96,382.4
14/11/2019,3096.63,2374.49,169.7113,286.1003,772.26,375.95
15/11/2019,3120.46,2371.76,169.161,290.6214,776.27,365.46
18/11/2019,3122.03,2375.21,169.5508,286.4771,780.24,356.93
19/11/2019,3120.18,2378.89,169.826,279.4599,781.57,349.84
20/11/2019,3108.46,2385.78,169.803,286.2416,780.78,350.17
21/11/2019,3103.54,2381.09,168.5992,292.8819,769.53,326.88
22/11/2019,3110.29,2380.93,168.5992,290.2446,766.63,313.65
25/11/2019,3133.64,2383.37,167.831,291.6575,768.89,302.14
26/11/2019,3140.52,2387.36,168.2437,294.389,779.18,303.8
27/11/2019,3153.63,2383.52,167.487,293.4,783.08,316.44
28/11/2019,3153.63,2383.52,167.487,293.4,783.08,316.44
29/11/2019,3140.98,2383.16,168.8514,281.8618,779.27,321.7
02/12/2019,3113.87,2373.91,168.4501,283.6514,766.86,306.23
03/12/2019,3093.2,2392.83,170.1929,283.0862,772.29,305.57
04/12/2019,3112.76,2382.42,169.7113,292.929,775.43,302.82
05/12/2019,3117.43,2380.55,170.0438,294.2477,775.54,308.28
06/12/2019,3145.91,2374.31,167.98,298.5333,776.77,309.21
09/12/2019,3135.96,2376.56,167.9571,298.0153,778.24,304.78
10/12/2019,3132.52,2376.72,168.324,298.863,773.52,300.76
11/12/2019,3141.63,2382.42,169.1151,295.8489,765.47,298.78
12/12/2019,3168.57,2367.76,168.8056,298.0153,753.55,302.22
13/12/2019,3168.8,2379.16,169.826,302.5834,753.67,301.88
16/12/2019,3191.45,2370.27,169.7457,303.337,758.7,280.03
17/12/2019,3192.52,2370.29,169.7572,306.822,751.35,258.68
18/12/2019,3191.14,2365.9,169.5393,307.1987,760.34,279.76
19/12/2019,3205.37,2368.03,170.1929,308.8941,767.31,275.6
20/12/2019,3221.22,2367.41,169.7916,307.0574,772.2,279.09
23/12/2019,3224.01,2364.96,170.6859,308.0935,767.55,281.12
24/12/2019,3223.38,2368.8,172.5318,311.5785,768.6,278.11
25/12/2019,3223.38,2368.8,172.5318,311.5785,768.6,278.11
26/12/2019,3239.91,2369.73,173.6325,314.4042,772.18,277.62
27/12/2019,3240.02,2374.73,174.0567,314.9222,775.01,277.45
30/12/2019,3221.29,2372.41,174.114,313.9804,774.05,284.44
31/12/2019,3230.78,2369.78,174.63,310.825,779.34,279.03
01/01/2020,3230.78,2369.78,174.63,310.825,779.34,279.03
02/01/2020,3257.85,2374,175.2033,312.0024,767.66,272.71
03/01/2020,3234.85,2386.77,177.9894,323.0696,774.64,287.69
06/01/2020,3246.28,2383.1,179.8697,324.5296,775.32,309.73
07/01/2020,3237.18,2380.72,180.5003,321.5155,766.04,318.22
08/01/2020,3253.05,2373.52,178.8837,308.1877,769.24,307
09/01/2020,3274.7,2376.69,178.2078,307.8146,768.86,301.86
10/01/2020,3265.35,2381.76,178.8717,305.9641,775.37,316.85
13/01/2020,3288.13,2379.36,177.7919,302.3557,784.41,322.1
14/01/2020,3283.15,2383.7,177.0971,303.446,781.3,359.4
15/01/2020,3289.29,2388.09,178.1476,301.0415,788.13,366.24
16/01/2020,3316.81,2385.54,177.7366,303.7826,794.53,361.5
17/01/2020,3329.62,2380.96,178.8785,304.5039,795.18,374.1
20/01/2020,3329.62,2380.96,178.8785,304.5039,795.18,374.1
21/01/2020,3320.79,2390.85,178.6044,303.5902,803.32,367.53
22/01/2020,3321.75,2392.34,178.4674,297.05,797.93,364.71
23/01/2020,3325.54,2397.33,179.4608,291.4716,804.47,349.44
24/01/2020,3295.47,2405.37,180.2145,284.6429,801.87,352.27
27/01/2020,3243.63,2416.46,180.8425,278.9202,798.17,375.62
28/01/2020,3276.24,2411,179.9404,280.1706,800.72,378.67
29/01/2020,3273.4,2418.16,179.9633,280.6034,797.4,387.26
30/01/2020,3283.66,2422.98,181.4706,274.1113,798.31,402.94
31/01/2020,3225.52,2427.69,181.3221,271.322,788.26,391.36
03/02/2020,3248.92,2428.45,180.6941,262.6178,790.23,404.01
04/02/2020,3297.59,2415.67,177.6224,260.3095,798.44,403.47
05/02/2020,3334.69,2409.02,178.456,266.5612,798.32,432.66
06/02/2020,3345.78,2410.79,179.2781,265.7436,801.57,442.91
07/02/2020,3327.71,2420.93,179.6664,263.5315,800.99,444.79
10/02/2020,3352.09,2425.45,180.3629,257.6165,810.94,450.89
11/02/2020,3357.75,2419.88,179.2895,260.6942,817.59,473.88
12/02/2020,3379.45,2414.24,179.4608,268.8695,822.22,509.08
13/02/2020,3373.94,2416.11,180.283,271.1297,826.63,503.4
14/02/2020,3380.16,2420.68,181.1508,275.073,835.2,525.32
17/02/2020,3380.16,2420.68,181.1508,275.073,835.2,525.32
18/02/2020,3370.29,2426,183.1149,276.5638,834.03,501.86
19/02/2020,3386.15,2424.03,184.0513,282.3827,822.35,486.5
20/02/2020,3373.23,2430.82,185.0447,282.7674,832.43,452.1
21/02/2020,3337.75,2439.24,188.2763,278.6317,835.08,463.29
24/02/2020,3225.89,2453.82,191.4508,268.1962,824.04,458.16
25/02/2020,3128.21,2461.29,188.4133,260.9347,802.29,438.81
26/02/2020,3116.39,2464.08,187.6254,253.9617,793.8,404.72
27/02/2020,2978.76,2467.07,187.5569,248.768,750.26,411.96
28/02/2020,2954.22,2492.04,178.9013,238.8615,731.5,398.44
02/03/2020,3090.23,2497.84,182.11,249.5855,764.11,412.88
03/03/2020,3003.37,2506.19,187.7739,249.3931,762.37,400.25
04/03/2020,3130.12,2509.19,187.614,245.8826,792.06,397.55
05/03/2020,3023.94,2519.77,190.4687,240.4004,774.1,416.53
06/03/2020,2972.37,2562.15,190.9712,217.702,761.91,422.25
09/03/2020,2746.56,2596.07,191.3296,166.2127,703.31,349.91
10/03/2020,2882.23,2547.72,189.577,180.1653,733.64,357.58
